threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,signal_over_background,signal_over_sqrt_background,asimov_significance,background_neff
0.005646308567986218,184831.0,324015.0,0.9997457782970391,0.8264740017089874,0.5704396401401169,324.707451603344,9.755256029414385,324015.0
0.005736463007445466,184831.0,323438.0,0.9997457782970391,0.8250022318866457,0.5714572808389862,324.9969548699659,9.770384922072203,323438.0
0.005816320002883431,184830.0,322862.0,0.9997403693246357,0.8235330127918989,0.5724736884489349,325.28497019692844,9.785489149909818,322862.0
0.005902645755593046,184830.0,322285.0,0.9997403693246357,0.8220612429695571,0.5734986114774191,325.5760254677414,9.800713576040755,322285.0
0.005986313024999434,184830.0,321708.0,0.9997403693246357,0.8205894731472152,0.5745272110112276,325.8678634219784,9.815986187039481,321708.0
0.006064855709290802,184829.0,321132.0,0.9997349603522323,0.8191202540524685,0.5755546006003762,326.15821509562954,9.831234384375286,321132.0
0.006148562626361504,184829.0,320555.0,0.9997349603522323,0.8176484842301266,0.5765906006769509,326.45162602217215,9.84660391537128,320555.0
0.006227509976004307,184828.0,319979.0,0.9997295513798289,0.8161792651353799,0.5776254066673125,326.7435518315641,9.861949204687713,319979.0
0.006312029035283509,184826.0,319404.0,0.999718733435022,0.8147125967682282,0.578659002391955,327.0339871880222,9.877270042079722,319404.0
0.0063998945834111065,184824.0,318829.0,0.9997079154902152,0.8132459284010765,0.5796963262438486,327.3252110695005,9.8926396414374,318829.0
0.006478055772948398,184824.0,318252.0,0.9997079154902152,0.8117741585787346,0.5807473323027035,327.62180169444594,9.908205390322715,318252.0
0.006558383713737758,184824.0,317676.0,0.9997079154902152,0.8103049394839879,0.5818003248592906,327.91868388640734,9.923793872223365,317676.0
0.006649883835130642,184823.0,317100.0,0.9997025065178118,0.808835720389241,0.5828539892778304,328.2145987921568,9.9393855782425,317100.0
0.006730926053933913,184823.0,316523.0,0.9997025065178118,0.8073639505668992,0.5839164926403453,328.51361907730177,9.955101337459812,316523.0
0.006818423090370136,184820.0,315949.0,0.9996862796006015,0.8058998329273426,0.584967827086017,328.806559852503,9.970645120295844,315949.0
0.006907141837887735,184819.0,315373.0,0.9996808706281981,0.8044306138325957,0.5860330465829351,329.10490977257007,9.986387476547906,315373.0
0.006994983427255829,184816.0,314799.0,0.9996646437109877,0.8029664961930391,0.5870920809786562,329.39946878850816,10.002031614432019,314799.0
0.007083145594229462,184816.0,314222.0,0.9996646437109877,0.8014947263706973,0.5881701472207548,329.70176512835206,10.017950076154806,314222.0
0.007172455753007017,184815.0,313646.0,0.9996592347385843,0.8000255072759505,0.5892471129872532,330.0025836061578,10.033845309038803,313646.0
0.0072608847740535404,184815.0,313069.0,0.9996592347385843,0.7985537374536087,0.5903331214524593,330.30654828694554,10.049867010300241,313069.0
0.007352459674203539,184812.0,312495.0,0.999643007821374,0.7970896198140519,0.5914078625258005,330.60440089193946,10.065715457802476,312495.0
0.0074446965485831604,184810.0,311920.0,0.9996321898765672,0.7956229514469002,0.5924916645293665,330.9054011672705,10.081690570457907,311920.0
0.007536530219933125,184809.0,311344.0,0.9996267809041638,0.7941537323521535,0.5935845881083304,331.2095622769856,10.097793074383137,311344.0
0.007627931874334158,184807.0,310769.0,0.999615962959357,0.7926870639850018,0.5946764316904196,331.51224307921325,10.113872534615627,310769.0
0.007726745581383311,184806.0,310194.0,0.9996105539869535,0.79122039561785,0.595775546915801,331.8175639162603,10.130051954107454,310194.0
0.007821096049855201,184806.0,309617.0,0.9996105539869535,0.7897486257955082,0.5968858299124402,332.1266064060488,10.14638851350612,309617.0
0.007929617081122067,184804.0,309042.0,0.9995997360421467,0.7882819574283564,0.597989917228079,332.43184062814726,10.162626596940147,309042.0
0.008035041507419238,184802.0,308467.0,0.9995889180973399,0.7868152890612047,0.599098120706591,332.7379312654622,10.178917954126785,308467.0
0.008139286319853108,184801.0,307891.0,0.9995835091249364,0.785346069966458,0.600215660737079,333.04722535981733,10.19533923576443,307891.0
0.008242860460608023,184798.0,307317.0,0.9995672822077262,0.7838819523269013,0.6013269685699132,333.3526978108664,10.211661557330576,307317.0
0.008349836620962697,184797.0,306741.0,0.9995618732353228,0.7824127332321544,0.6024528837031894,333.66373124704205,10.2281910504862,306741.0
0.008456256700262071,184796.0,306165.0,0.9995564642629193,0.7809435141374077,0.6035830352914279,333.97564370731396,10.244775220994615,306165.0
0.008561061881651141,184796.0,305588.0,0.9995564642629193,0.7794717443150658,0.6047226985352828,334.2907952644316,10.26149138183469,305588.0
0.008673319070201578,184796.0,305011.0,0.9995564642629193,0.7779999744927241,0.6058666736609499,334.60684067401985,10.278263103868115,305011.0
0.008782492609349811,184794.0,304436.0,0.9995456463181125,0.7765333061255724,0.6070044278600428,334.91905923964487,10.294935931852203,304436.0
0.008887038775131969,184791.0,303862.0,0.9995294194009022,0.7750691884860156,0.6081411956743522,335.2298013152459,10.311586686595902,303862.0
0.009000918070178051,184790.0,303287.0,0.9995240104284988,0.7736025201188639,0.6092908697042735,335.5456150997249,10.32841884527514,303287.0
0.009118550356480081,184790.0,302710.0,0.9995240104284988,0.7721307502965221,0.6104522480261636,335.8652570790179,10.345414540452788,302710.0
0.0092345421285508,184789.0,302134.0,0.9995186014560954,0.7706615312017753,0.6116127281272548,336.1834386431123,10.362389182256289,302134.0
