architecture,hidden_layers,dropout,parameters,best_epoch,training_time_seconds,validation_auc,validation_ap,eps_s_50,eps_b_at_eps_s_50,background_rejection_at_eps_s_50,threshold_at_eps_s_50,eps_s_70,eps_b_at_eps_s_70,background_rejection_at_eps_s_70,threshold_at_eps_s_70,eps_s_80,eps_b_at_eps_s_80,background_rejection_at_eps_s_80,threshold_at_eps_s_80,eps_s_90,eps_b_at_eps_s_90,background_rejection_at_eps_s_90,threshold_at_eps_s_90
baseline,128-64-32,0.15,13761,43,136.25166726112366,0.93862692905,0.9318608937881316,0.49995,0.02234,44.76275738585497,0.8970437049865723,0.69999,0.05755,17.37619461337967,0.7838214039802551,0.8,0.0952,10.504201680672269,0.6730620861053467,0.9,0.1733,5.770340450086555,0.46596917510032654
