architecture,hidden_layers,dropout,parameters,best_epoch,training_time_seconds,validation_auc,validation_ap,eps_s_50,eps_b_at_eps_s_50,background_rejection_at_eps_s_50,threshold_at_eps_s_50,eps_s_70,eps_b_at_eps_s_70,background_rejection_at_eps_s_70,threshold_at_eps_s_70,eps_s_80,eps_b_at_eps_s_80,background_rejection_at_eps_s_80,threshold_at_eps_s_80,eps_s_90,eps_b_at_eps_s_90,background_rejection_at_eps_s_90,threshold_at_eps_s_90
wide,256-128-64,0.15,48001,39,122.31338596343994,0.938885827,0.9321563943679955,0.50006,0.02226,44.923629829290206,0.9033777117729187,0.70002,0.05741,17.418568193694476,0.7920379042625427,0.80001,0.09494,10.532968190436065,0.6783385872840881,0.9,0.17232,5.8031569173630455,0.4756125211715698
