architecture,hidden_layers,dropout,parameters,best_epoch,training_time_seconds,validation_auc,validation_ap,eps_s_50,eps_b_at_eps_s_50,background_rejection_at_eps_s_50,threshold_at_eps_s_50,eps_s_70,eps_b_at_eps_s_70,background_rejection_at_eps_s_70,threshold_at_eps_s_70,eps_s_80,eps_b_at_eps_s_80,background_rejection_at_eps_s_80,threshold_at_eps_s_80,eps_s_90,eps_b_at_eps_s_90,background_rejection_at_eps_s_90,threshold_at_eps_s_90
wide,256-128-64,0.15,48001,34,113.72889637947083,0.9389016157500001,0.9320852847196203,0.50001,0.02216,45.12635379061372,0.8960171937942505,0.69999,0.0572,17.482517482517483,0.7806666493415833,0.80002,0.09534,10.488777008600797,0.6645008325576782,0.9,0.1726,5.793742757821553,0.4527522325515747
