architecture,hidden_layers,dropout,parameters,best_epoch,training_time_seconds,validation_auc,validation_ap,eps_s_50,eps_b_at_eps_s_50,background_rejection_at_eps_s_50,threshold_at_eps_s_50,eps_s_70,eps_b_at_eps_s_70,background_rejection_at_eps_s_70,threshold_at_eps_s_70,eps_s_80,eps_b_at_eps_s_80,background_rejection_at_eps_s_80,threshold_at_eps_s_80,eps_s_90,eps_b_at_eps_s_90,background_rejection_at_eps_s_90,threshold_at_eps_s_90
very_deep,256-256-128-64-32,0.2,116417,46,140.20453119277954,0.9391474738500001,0.9323377280775692,0.49991,0.02224,44.96402877697842,0.9048473238945007,0.70001,0.05732,17.445917655268666,0.7998599410057068,0.80003,0.09473,10.556317956296844,0.6892514824867249,0.89999,0.17031,5.871645822323998,0.47350549697875977
