architecture,hidden_layers,dropout,parameters,best_epoch,training_time_seconds,validation_auc,validation_ap,eps_s_50,eps_b_at_eps_s_50,background_rejection_at_eps_s_50,threshold_at_eps_s_50,eps_s_70,eps_b_at_eps_s_70,background_rejection_at_eps_s_70,threshold_at_eps_s_70,eps_s_80,eps_b_at_eps_s_80,background_rejection_at_eps_s_80,threshold_at_eps_s_80,eps_s_90,eps_b_at_eps_s_90,background_rejection_at_eps_s_90,threshold_at_eps_s_90
wide,256-128-64,0.15,48001,41,132.7056486606598,0.93904099605,0.9322873174875324,0.49994,0.02228,44.88330341113106,0.9044818878173828,0.69998,0.05723,17.473353136466887,0.7968837022781372,0.8,0.09486,10.541851149061776,0.6885511875152588,0.89999,0.17248,5.797773654916512,0.48117518424987793
