epoch,train_loss,val_loss,train_accuracy,val_accuracy,seconds
1.0,0.5866044907569885,0.7799526612758637,0.6930000185966492,0.5,70.5590217281133
2.0,0.49799277567863465,0.5795636695623398,0.7660000324249268,0.7210000157356262,69.2915125824511
3.0,0.46386237764358523,0.64402485704422,0.7670000195503235,0.7040000557899475,70.92145997285843
