epoch,train_loss,val_loss,val_auc,val_ap
1,0.3940369902799527,0.34659041151046754,0.92525103765,0.9174138575379451
2,0.34811145936449367,0.3393142968082428,0.92845115325,0.920821421776664
3,0.3429581169039011,0.3348206725692749,0.9305524571500001,0.9230419060785864
4,0.33924929797649384,0.33109404737472536,0.93185257605,0.9243506189879072
5,0.336293401196599,0.3291067677783966,0.9326427314000001,0.9252131032405536
6,0.3341806971778472,0.3270946000671387,0.9333785171500001,0.925941876529395
7,0.33253793107966584,0.32600488059997557,0.9339404705,0.9264510679927221
8,0.33069365844130516,0.32385359320640567,0.9348128733500001,0.9274817503873353
9,0.32844650000333786,0.32273447993278503,0.93510728455,0.9276640188382875
10,0.327714703977108,0.32104574641227723,0.9360428273999999,0.9290134460596208
11,0.3269565552473068,0.320925922832489,0.9360082302,0.9290834554825572
12,0.3254285876949628,0.3202845539665222,0.93638565705,0.9291794365580275
13,0.32500182650983334,0.3192881014442444,0.9366347039,0.9296021587710493
14,0.32460719160735607,0.3183726894187927,0.9370197804,0.9300004580498216
15,0.3234023507684469,0.31832962265014647,0.93710426665,0.9301735532456838
16,0.322563994054993,0.3174729655742645,0.9373767680999999,0.9304825860933272
17,0.3219498060643673,0.31761818367958067,0.9372197438999998,0.9303125843056416
18,0.32124610245227814,0.31693303941726686,0.93762106705,0.930733600931721
19,0.3209127187728882,0.3163554305744171,0.93773308095,0.9308001662847112
20,0.3200463317334652,0.31669347702980044,0.93767881805,0.930897210059022
21,0.3201641732205947,0.317030605506897,0.9376620531000001,0.9305315122273013
22,0.3192556394884984,0.3156063676452637,0.9379424778500001,0.930986075065984
23,0.31910384570558864,0.3159621398448944,0.9378683562,0.9309088259391781
24,0.3187154655655225,0.3158107473182678,0.93792715345,0.9308614968165462
25,0.3185543827712536,0.31587128841400147,0.9380139789,0.9311353572880674
26,0.3180179589738448,0.31513772767066955,0.9382514277,0.9313851152164381
27,0.317108699431022,0.315306253156662,0.93806375845,0.9311708742164064
28,0.3174329635997613,0.3149784694862366,0.93815343425,0.9312125847168143
29,0.31782559553782147,0.3150018213653564,0.9383013361000001,0.9315246170240665
30,0.316665639479955,0.31478665333747863,0.9384410869,0.9317272826544082
31,0.3159647770226002,0.3152622541046143,0.9383713218499999,0.9313731102716364
32,0.31615309106806916,0.3143662446117401,0.9385363676,0.931696103108522
33,0.3162527804573377,0.31591969913482665,0.9384104468500001,0.9313342351611722
34,0.31659812293946743,0.31389268886566163,0.9385964571000001,0.9317583429762585
35,0.3151170015335083,0.31369872687339784,0.9387071759,0.9318870069191584
36,0.31540713521341485,0.3137681090641022,0.9387636634999998,0.931904874491177
37,0.3151765645792087,0.31364214012145997,0.93873101385,0.9317553548538925
38,0.3148044167707364,0.3131025008201599,0.9388557753,0.9320676171717402
39,0.31449416279792786,0.31309262822151185,0.93887841265,0.9320383959435881
40,0.31399917726715404,0.3137641952514648,0.9388505664500001,0.931980852245044
41,0.3137421440333128,0.31317294008255003,0.93880123635,0.9319225610621803
42,0.31383378989994526,0.3137456824111938,0.9386989539,0.931892243437087
43,0.31327092212935287,0.31399648513793943,0.9386921447000001,0.931746558365997
44,0.31374613506098586,0.3139176295375824,0.9386365366,0.9316893864326155
45,0.31353724251190823,0.313242580575943,0.9388329152,0.9319889661029299
46,0.31271863728761673,0.31366328693389894,0.9385672300500001,0.931407246050852
