architecture,hidden_layers,dropout,parameters,best_epoch,training_time_seconds,validation_auc,validation_ap,eps_s_50,eps_b_at_eps_s_50,background_rejection_at_eps_s_50,threshold_at_eps_s_50,eps_s_70,eps_b_at_eps_s_70,background_rejection_at_eps_s_70,threshold_at_eps_s_70,eps_s_80,eps_b_at_eps_s_80,background_rejection_at_eps_s_80,threshold_at_eps_s_80,eps_s_90,eps_b_at_eps_s_90,background_rejection_at_eps_s_90,threshold_at_eps_s_90
very_deep,256-256-128-64-32,0.2,116417,52,160.85265731811523,0.9392577115499999,0.9325025130191928,0.5,0.02222,45.00450045004501,0.8983840346336365,0.70002,0.05675,17.621145374449338,0.7854283452033997,0.8,0.09422,10.613457864572277,0.6842424273490906,0.9,0.1709,5.851375073142188,0.4703167974948883
