architecture,hidden_layers,dropout,parameters,best_epoch,training_time_seconds,validation_auc,validation_ap,eps_s_50,eps_b_at_eps_s_50,background_rejection_at_eps_s_50,threshold_at_eps_s_50,eps_s_70,eps_b_at_eps_s_70,background_rejection_at_eps_s_70,threshold_at_eps_s_70,eps_s_80,eps_b_at_eps_s_80,background_rejection_at_eps_s_80,threshold_at_eps_s_80,eps_s_90,eps_b_at_eps_s_90,background_rejection_at_eps_s_90,threshold_at_eps_s_90
very_deep,256-256-128-64-32,0.2,116417,40,133.0541615486145,0.9390776772500001,0.9322721365274871,0.5,0.02234,44.76275738585497,0.9152143001556396,0.7,0.05699,17.54693805930865,0.805371880531311,0.79998,0.09501,10.52520787285549,0.6982879042625427,0.89999,0.17257,5.794749956539375,0.47496911883354187
