epoch,train_loss,val_loss,val_auc,val_ap
1,0.3942003417760134,0.34709201417922975,0.9250534246000001,0.9171922097066073
2,0.34803209205468494,0.3390281055831909,0.92871875915,0.9212489846775279
3,0.3426341066757838,0.33443586736679076,0.9307921112,0.9235566475996884
4,0.3387473716090123,0.33058836075782777,0.9320741654,0.9248552901319935
5,0.3361505425224702,0.328916242313385,0.9328108658500001,0.9256179550820521
6,0.3338579672078292,0.3270472720623016,0.93343540135,0.9262089661903823
7,0.33189186081290245,0.32560667788505554,0.9340714072999999,0.9268082222324369
8,0.33013100052873295,0.32334563647270204,0.93501267705,0.9278510759555626
9,0.3281166547288497,0.32266272910118104,0.93518057335,0.9279485492958266
10,0.3273254210750262,0.3210488081264496,0.93602165155,0.9290555043845808
11,0.32658635762830573,0.3212624811077118,0.9358437715000001,0.9289828841883812
12,0.32540537354846794,0.31975404505729677,0.9364651622999999,0.9293683538276379
13,0.3249855153262615,0.3191348649406433,0.93668901235,0.9297884196480309
14,0.3245339846859376,0.3184421287345886,0.93699926965,0.9301192859013832
15,0.3235179527352254,0.3186846253490448,0.9369957278500001,0.9301728122312749
16,0.32268317850927514,0.3176086293792725,0.9373305623500001,0.9304815918526608
17,0.3219571430236101,0.3177173973655701,0.9371299516499999,0.9302384851151333
18,0.3217991255223751,0.31715203070640563,0.9374942263999999,0.9306836177315617
19,0.3209722315271695,0.31649923245429995,0.9376418246,0.9307729590435821
20,0.3201159567882617,0.3170238250541687,0.93763712315,0.9309349968186026
21,0.32050244820614654,0.31711591608047485,0.9374945568,0.9304335470167322
22,0.31938857212662697,0.3157130806064606,0.93796275795,0.9309920955065747
23,0.3194301091134548,0.31564767108917235,0.93794828005,0.9310322118944373
24,0.31861513915161294,0.3155745338249207,0.9380173845499999,0.9311490958517779
25,0.3185449509570996,0.3163330662536621,0.93801888595,0.9311523860629979
26,0.31839598529040813,0.3147831352901459,0.9383756826,0.9315993814474601
27,0.31725064975519973,0.3149437206554413,0.938193187,0.9313821058601768
28,0.31767753325402737,0.3149914344024658,0.9381432415000001,0.9312876068983041
29,0.3178865574300289,0.31561428911209105,0.9381448529499999,0.9313292809566661
30,0.3167612925171852,0.3151108691596985,0.9383643734,0.9317558995469488
31,0.31589772924780846,0.31589876190185545,0.93836951825,0.9314428394796493
32,0.3165126057962577,0.3147736268043518,0.9384301775999999,0.9316178014516328
33,0.316419397170345,0.3152751385307312,0.9384768841500001,0.9314318598582915
34,0.3160975364347299,0.3138636386013031,0.93863304955,0.9318650127495751
35,0.3152487042049567,0.31403342294692993,0.9385299723,0.9317110004578949
36,0.3152369645734628,0.31388030886650087,0.9387286638,0.9320000846618903
37,0.3156925446043412,0.3137850787544251,0.93869285225,0.9318457400345495
38,0.3148862322171529,0.3135740721511841,0.93869609695,0.9318892498952858
39,0.3144596852362156,0.3130342212295532,0.9388845331,0.9320457975753563
40,0.313918503622214,0.31367092085838316,0.9388183336,0.9320238868299106
41,0.3136355845878522,0.31305971590042114,0.93885572485,0.9319847572918322
42,0.31371085966626805,0.3139919701576233,0.9385649883,0.9317263955150046
43,0.31332034431397915,0.31378438426017763,0.9387217905,0.9318446321006612
44,0.31394109564522904,0.31415923572540283,0.9386720091499999,0.9317622724020392
45,0.3136145832637946,0.31349954048156736,0.9387838200999999,0.9320448237957945
46,0.31336974538862705,0.3133960757064819,0.9387142434,0.9316588961183329
47,0.3124386966228485,0.3127858339214325,0.9389853519,0.9321317493039697
48,0.31254787867267925,0.31457558618545534,0.9388964868499999,0.9320432828675164
49,0.3120550010353327,0.31278083510398863,0.939142837,0.9323625466138313
50,0.3126011236260335,0.31293331965446475,0.9390167098,0.93218669921353
