architecture,hidden_layers,dropout,parameters,best_epoch,training_time_seconds,validation_auc,validation_ap,eps_s_50,eps_b_at_eps_s_50,background_rejection_at_eps_s_50,threshold_at_eps_s_50,eps_s_70,eps_b_at_eps_s_70,background_rejection_at_eps_s_70,threshold_at_eps_s_70,eps_s_80,eps_b_at_eps_s_80,background_rejection_at_eps_s_80,threshold_at_eps_s_80,eps_s_90,eps_b_at_eps_s_90,background_rejection_at_eps_s_90,threshold_at_eps_s_90
baseline,128-64-32,0.15,13761,59,158.94090485572815,0.93884136625,0.9321914315955212,0.50001,0.02238,44.68275245755138,0.9025890827178955,0.69997,0.05732,17.445917655268666,0.7909759283065796,0.8,0.09496,10.530749789385004,0.682677149772644,0.9,0.1715,5.830903790087463,0.4833051860332489
