threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,background_neff,s_over_b,asimov_z_bkg_syst_0,asimov_z_bkg_syst_0.0001,asimov_z_bkg_syst_0.01,asimov_z_bkg_syst_0.05,asimov_z_bkg_syst_0.1
0.0225,681.0226280001633,564671939.1656216,0.9977336405632051,0.4760091316039093,186616.99999976365,1.2060500633455691e-06,0.028659153045074083,0.011122940445350933,0.00016112918126757052,2.412098302651644e-05,0.00016162472582459842
0.023,680.9857080001633,562466106.6655927,0.9976795508391709,0.474149651187096,185887.99999974234,1.2107142100297876e-06,0.028713737839169893,0.01114818095013739,0.00033298269286484347,2.421426581837947e-05,1.2107136137950752e-05
0.0235,680.9377120001633,560242119.1655635,0.9976092341979264,0.4722748664047122,185152.99999972087,1.2154346999371742e-06,0.028768645920986647,0.011195107928657418,0.00021070484772849667,2.430867547229427e-05,1.2154340990364e-05
0.024,680.9155600001633,558090751.6655352,0.9975767803635058,0.4704612990846103,184441.99999970009,1.2200803506742883e-06,0.02882310457626053,0.011229595741611954,0.00012200689237898726,0.0004337769440953953,0.00032995457478942675
0.0245,680.8564880001633,555990823.3321743,0.997490236805051,0.4686910941336248,183747.9999996798,1.2245822402600853e-06,0.02887497918748704,0.011270665387953994,0.00020835868601012055,0.00027149419887024324,0.00013525943330855073
0.025,680.8084920001633,553848533.3321462,0.9974199201638065,0.4668851789963082,183039.99999965908,1.2292322738568641e-06,0.028928730143867293,0.011308754392647679,0.0003153587726454289,2.4584626525992867e-05,1.229231659214789e-05
0.025500000000000002,680.7715720001632,551754656.665452,0.9973658304397723,0.4651200755005128,182347.99999963888,1.2338302246770863e-06,0.02898199779448648,0.011347126001710856,0.00012338185364250208,2.4676585399873415e-05,1.2338296054222048e-05
0.026000000000000002,680.7420360001632,549663805.8320912,0.9973225586605449,0.46335752273231257,181656.99999961868,1.2384698224210767e-06,0.029035807551531845,0.011397566995790882,0.00038400701449437885,2.476937721049565e-05,0.00026038913029389284
0.0265,680.7051160001632,547630445.8320645,0.9972684689365107,0.4616434337884188,180984.99999959904,1.243000861586332e-06,0.029088085109828278,0.011435010505654045,0.00023895270397722112,2.485999785228399e-05,1.2430002330807467e-05
0.027,680.6608120001632,545460923.332036,0.9972035612676695,0.45981456210274646,180267.99999957805,1.2478635643452457e-06,0.02914397834553734,0.011477678682967554,0.00021557651757666708,0.00044435923405023163,0.0004127266902734234
0.0275,680.5943560001632,543466899.1653432,0.997106199764408,0.45813363261758877,179608.99999955882,1.2523197954565778e-06,0.029194544503004724,0.01151530158876568,0.00012523077512743044,2.504637623651979e-05,1.252319157472952e-05
0.028,680.5648200001632,541478926.665317,0.9970629279851805,0.4564578045876212,178951.9999995396,1.25686298484671e-06,0.029246818165113483,0.011547283958535997,0.00012192023911651375,2.5137239880923326e-05,1.2568623422206749e-05
0.0285,680.5205160001632,539720917.4986273,0.9969980203163394,0.4549758318548797,178370.99999952264,1.2608748224065153e-06,0.029292504574772123,0.01158443419879555,0.00012608626118401918,2.521747650480604e-05,1.2608741756638762e-05
0.029,680.4799040001632,537835823.3319359,0.9969385216199018,0.45338672856314494,177747.99999950445,1.2652186308166232e-06,0.02934204303240538,0.01162039491358843,0.0002895668800788378,0.0002484325267254359,1.2652179796031367e-05
0.029500000000000002,680.4429840001632,535962832.4985959,0.9968844318958675,0.45180782818180554,177128.9999994982,1.2695712141605374e-06,0.029391673304272836,0.011659098962919529,0.00030844775819047557,2.5391404062755844e-05,0.0002205102569638021
0.03,680.4208320001632,534098919.1652748,0.996851978061447,0.4502365799832672,176512.99999950448,1.273960323798389e-06,0.02944195603752064,0.011691939956693565,8.775658508414543e-05,0.00017154345016829177,1.2739596635446917e-05
0.0305,680.4023720001632,532301574.1652866,0.9968249331994299,0.44872144779181955,175918.9999995105,1.2782272400135517e-06,0.029490820192861922,0.011734488811238267,0.00012782146889639913,2.5564524302574048e-05,1.2782265753263739e-05
0.031,680.3802200001631,530458841.6652987,0.9967924793650094,0.44716805468644644,175309.9999995167,1.2826258449462507e-06,0.029541037241681768,0.011776871883190473,0.00023270346176480156,2.565249625959812e-05,0.00011065285086289298
0.0315,680.3174560001631,528652419.16531056,0.9967005268341511,0.4456452703122137,174712.99999952278,1.286889894638743e-06,0.029588735753691513,0.01180038444233972,0.00012868771713759228,2.5737777115092103e-05,1.2868892208965672e-05
0.032,680.2842280001631,527030572.49865454,0.9966518460825203,0.44427808032127775,174176.9999995282,1.2907870311487477e-06,0.029632780519844647,0.011830542941867774,0.00035308298756456594,2.5815719718779568e-05,1.2907863533137768e-05
0.0325,680.2546920001631,525478319.99866474,0.9966085743032929,0.4429695570650275,173663.99999953344,1.29454378251398e-06,0.029675227075171985,0.011870702321369811,0.0001294530906320438,0.00012701696898382607,0.00034722516039023755
0.033,680.1956200001631,523792930.83200914,0.9965220307448381,0.44154880179459594,173106.9999995391,1.2985964108368531e-06,0.029720350076688364,0.011897794277496179,0.00027927617387210987,0.0004450640285379046,1.298595724759001e-05
0.0335,680.1623920001631,522050050.8320206,0.9964733499932072,0.4400795826998588,172530.99999954496,1.3028681654491749e-06,0.02976846558224808,0.011939868951487739,0.00013997568871872853,0.000527606590039706,0.00010715970383523016
