epoch,train_loss,val_loss,train_accuracy,val_accuracy,seconds
1.0,0.6279282261729241,0.44961710784435277,0.7208999991416931,0.8018999695777893,88.35349979065359
2.0,0.520252338385582,0.4164724998950958,0.7821999788284302,0.8089999556541443,84.33368552289903
3.0,0.46818529375717044,0.45200930695533753,0.8206999897956848,0.809499979019165,86.28272905759513
4.0,0.24999036068320277,0.548478748369217,0.9024999737739563,0.7626000046730042,84.68659210950136
5.0,0.08491947791427375,2.0495318072080613,0.9726999998092651,0.5044000148773193,87.88393731601536
6.0,0.09290277431532741,0.6736248054504395,0.967799961566925,0.7050999999046326,86.45142116583884
7.0,0.04357404577387497,1.1651243681713939,0.9874999523162842,0.6714999675750732,86.18710489012301
8.0,0.06514357487312518,0.832671384882927,0.9803999662399292,0.5938999652862549,86.09339828789234
9.0,0.04270805451916531,0.4843428628444672,0.9896000027656555,0.7599999904632568,86.61630898155272
