epoch,train_loss,val_loss,val_auc,val_ap
1,0.4561448556681474,0.37490655448913573,0.9176140248500001,0.9095128449361142
2,0.3656147563209136,0.35173354316711425,0.92358905765,0.9157487420678312
3,0.3532651135077079,0.3452543019199371,0.9259769327,0.9182381454763529
4,0.34873085965712863,0.34193521728515625,0.92731519005,0.9196355396193419
5,0.34606061937908333,0.3394034893131256,0.9284071441499999,0.920823302000558
6,0.344145988424619,0.3379600208091736,0.92917867105,0.9216310652166934
7,0.341960742448767,0.3362984374809265,0.9298945210499999,0.9224004857035917
8,0.3405861593782902,0.33506979768753054,0.9305302604,0.923014057824057
9,0.33902315609157085,0.33399911160469054,0.9309132798499999,0.9234512564316235
10,0.33795784165461856,0.3339441749572754,0.930929464,0.9235161921971233
11,0.33734003206094104,0.3326794673347473,0.9314513771000001,0.9241057876480506
12,0.33628990190724534,0.3314023666381836,0.9322237567499999,0.9249543767995613
13,0.33535552335282165,0.3303062036418915,0.93249922845,0.925235003191491
14,0.33398826979100704,0.3296336562347412,0.9329839199,0.925762225873176
15,0.3334758734951417,0.3285660542678833,0.9330937053,0.9259182239822802
16,0.3331539376328389,0.32708852543830874,0.9336678574500001,0.9265260434690339
17,0.332069281488657,0.3270133327865601,0.9339788729,0.9269896081847293
18,0.3313904386013746,0.3263075963497162,0.9342044307,0.9271863852692098
19,0.3302264468123515,0.3252132843589783,0.9344928211,0.9274426639711276
20,0.3298364666601022,0.3254446398830414,0.9346259157,0.9277829814463027
21,0.329557533065478,0.32504196853637696,0.9347245552,0.9275294210369066
22,0.32820000623663265,0.323076187953949,0.9352820525499999,0.9282075662334978
23,0.3273605151722829,0.32326602782249453,0.93554764165,0.92844719432294
24,0.32733069236079854,0.3215098206424713,0.93581478985,0.928909051295124
25,0.3266411392639081,0.3222290930557251,0.9356025808999999,0.9285951082602625
26,0.3267290548731883,0.3214513293170929,0.9359236937500001,0.928920415746237
27,0.32559925379852456,0.32131465770721435,0.93593004055,0.9288903397068593
28,0.325465493525068,0.3202275323963165,0.9363813531,0.9293587938083513
29,0.32517776389916736,0.3211341738796234,0.9362862457500001,0.9292840367470678
30,0.32439947314560413,0.3199223091888428,0.9367293460499999,0.9298859007000487
31,0.32454425531129044,0.3201457936191559,0.9366297503500001,0.9295333410542931
32,0.3238298625995715,0.31939589009284974,0.93696387825,0.9300494629138601
33,0.3237368632107973,0.32010497831344603,0.9367147720000001,0.9295354422661743
34,0.32382227294147015,0.31839345873832703,0.93711222855,0.9302822640036661
35,0.3232898799081643,0.3188096730518341,0.93701100615,0.930117375070653
36,0.32312749947110814,0.31833671417236326,0.9372618536000001,0.9303793813300071
37,0.32400273345410824,0.31764130065917967,0.9374135084499999,0.930557129433318
38,0.3227775562554598,0.31760494832992553,0.9375121958,0.9306573794807489
39,0.32309866199890774,0.3174447148990631,0.93751100845,0.9305916858272582
40,0.32190904455880326,0.3178541391181946,0.93766471225,0.9308659257411077
41,0.3219921626150608,0.3167056606388092,0.9375877000500001,0.9305425520459853
42,0.3221672313908736,0.3171815497112274,0.9375969566999999,0.9307181699237417
43,0.32144185652335483,0.31720300555229186,0.9375402099500001,0.9306351859094782
44,0.3216549642384052,0.3166007697582245,0.9377656051000001,0.9308819873955009
45,0.32111206216116744,0.3168231182575226,0.93777234555,0.93087153157788
46,0.3213663846254349,0.3162171619415283,0.93785313765,0.9307575490696696
47,0.3212357045461734,0.31673930298805236,0.93774232035,0.9307569195414872
48,0.32115456834435463,0.31618137531280516,0.9380785630999999,0.9311996460192755
49,0.3202213340749343,0.31615926683425905,0.9379818236999999,0.9310699697551865
50,0.3206953251113494,0.3160371173381805,0.9381534572,0.9313037747579324
