epoch,train_loss,val_loss,val_auc,val_ap
1,0.41708862346907455,0.3513223677921295,0.9245474173000001,0.9165517164605584
2,0.3541925164560477,0.34063384048461914,0.9282311072,0.9203441122053803
3,0.34637887092928094,0.3355568821716309,0.9302402749,0.9225671586562759
4,0.34192674855391186,0.3307134686088562,0.9320961382499999,0.9246111299042669
5,0.3380419301489989,0.3283693338108063,0.93289840485,0.9253809951373334
6,0.335592860976855,0.32611954466819765,0.93382092425,0.9264215954632367
7,0.33313015289604664,0.32551936292648315,0.9344059633000001,0.9268450052154302
8,0.3321276605129242,0.3231987404251099,0.93492658845,0.9275107850393451
9,0.33029453828930855,0.32322899064064026,0.9350028082499999,0.9274115849081819
10,0.3283887356519699,0.32131214630126953,0.9358579721,0.928629108062914
11,0.32825983812411624,0.3209374068069458,0.9359360557999999,0.9288017678592866
12,0.3267738154778878,0.319518635225296,0.93641582225,0.9290148065897371
13,0.3262576429794232,0.3190369407844543,0.93662587505,0.9294582118115692
14,0.3256710860878229,0.318896175994873,0.93685916655,0.9296700010377223
15,0.3251738529652357,0.31825538787841795,0.93706487825,0.9298431363117038
16,0.3239346171418826,0.3174700088214874,0.9372231004999999,0.9300940224302182
17,0.32301760216554004,0.3177065009212494,0.9372538178,0.9301045296151833
18,0.32277285555998486,0.3169224973964691,0.9375967405500001,0.9304982888636696
19,0.3228643834590912,0.3162428394126892,0.9376288895,0.9304579648288062
20,0.3215663718680541,0.3171509464931488,0.9375525259499999,0.9305082850464789
21,0.32165645994246006,0.31752502450942993,0.9374964834999999,0.9301151617019652
22,0.32057310578723747,0.3155000248813629,0.9379276491499999,0.9307405516919859
23,0.3207851815968752,0.31565429012298585,0.9379095489,0.9308519053198281
24,0.32055505861838657,0.31608781374931333,0.9377486024,0.9304422808638404
25,0.319804422557354,0.31564163298606873,0.93812835775,0.9310711021687683
26,0.31951969241102535,0.3149461947536468,0.93819476375,0.9310586301069745
27,0.3185607052097718,0.3149133397960663,0.93815669615,0.9311731357512479
28,0.3184817781051,0.3146189113521576,0.93823091105,0.9311494965303441
29,0.3188810907304287,0.31465373801231383,0.9383280844499999,0.9313078064158511
30,0.3177384988715251,0.31516866354942324,0.9382660883999999,0.9313503060712691
31,0.3180447593331337,0.31525122328758237,0.93828222905,0.9311406918049279
32,0.31722272870441276,0.3149317625808716,0.9384826129000001,0.9313975676656696
33,0.31751211794714135,0.3158986884021759,0.9382354533999999,0.9309372538573589
34,0.3169270108143489,0.31361689419746397,0.9386295716,0.9315667834323146
35,0.3166342613597711,0.31394886125564575,0.93850266065,0.9315178201165711
36,0.31694083536664647,0.3143073962497711,0.9387084915500001,0.9317518132514514
37,0.3168074358254671,0.313654890127182,0.93873735665,0.9318345838416178
38,0.31660197613139945,0.3132441198539734,0.9388111484000001,0.931852763930129
39,0.3152401739110549,0.313053415851593,0.9388444502,0.9319061449368815
40,0.3152964748442173,0.31457664813041686,0.9385161640499999,0.9316103560761337
41,0.3144215078403552,0.3131081936645508,0.9388238661999999,0.9318050343985013
42,0.3148447635273139,0.3137216575717926,0.93869169,0.9317357017395033
43,0.31462122934559983,0.31337388666152954,0.93872112195,0.931743457666468
44,0.31466687098145485,0.3138556533718109,0.9387350967500001,0.9316954439901184
45,0.3143592954923709,0.31354479294776916,0.9386716893,0.9316341840291964
46,0.31457530582944554,0.3137102410507202,0.9385559328,0.9312749746492781
47,0.3141498106221358,0.3128391927909851,0.93891721955,0.932013554771181
