epoch,train_loss,val_loss,val_auc,val_ap
1,0.3954973090440035,0.3466257274341583,0.9253345641499999,0.9176412767750788
2,0.3480542891969283,0.3388436486530304,0.9286128871500001,0.9210590832179929
3,0.3427900268385808,0.3347105883026123,0.9305821747,0.9232356186583279
4,0.338814706231157,0.3302483125782013,0.9322389681500001,0.9249680417863122
5,0.33585745096206665,0.3289103268051147,0.93270185705,0.9253270756864158
6,0.3338295587648948,0.32699156369209287,0.93349997515,0.926144845765395
7,0.3315158976862828,0.326131276884079,0.93418920905,0.9269185730104061
8,0.3298988901078701,0.3243279855537415,0.9348562429,0.9274928866012855
9,0.32764696578184765,0.32320124628067015,0.9352518628,0.9279521208790031
10,0.32674080319702625,0.32088290093421934,0.9361190983,0.9291549627615576
11,0.3264568168669939,0.3210043370437622,0.93603676945,0.9290236230881174
12,0.3240893849482139,0.319710568857193,0.93669262,0.9296222621947652
13,0.3235845323652029,0.31898906270980837,0.9368381690500001,0.9298798706482403
14,0.32343986568351585,0.31941170055389406,0.93709682785,0.9301797014129246
15,0.32283309039970237,0.3191253918170929,0.9371408625,0.9301370231831496
16,0.32188475007812184,0.3176153740310669,0.9374262738500001,0.9305695801771474
17,0.32093019038438797,0.3173904174613953,0.9374152224,0.930528094557759
18,0.3207361741612355,0.31689380982398985,0.9377088715999999,0.9307946561107173
19,0.32025644307335216,0.31658004526138306,0.9376681131,0.9306010477083179
20,0.3194061244527499,0.31653622304916385,0.9377542943,0.930972453584793
21,0.3197255985190471,0.3172062508583069,0.9377019353,0.9305278656294639
22,0.31866502327223617,0.3153372416973114,0.93816160585,0.9310977683881779
23,0.31798819079995155,0.3151373696708679,0.93815409305,0.9311866774816906
24,0.31817699906726676,0.3155051117706299,0.9380036651999999,0.9309493942329056
25,0.31777380344768363,0.31619415830612185,0.9380070087,0.9311580848978384
26,0.3172541055828333,0.3148316354370117,0.9382487019999999,0.9312331714817442
27,0.3169876156995694,0.3145848443031311,0.9383159085499999,0.9314522978518642
28,0.31699028487006825,0.3145985973072052,0.93828603295,0.9313691428248427
29,0.3170309904962778,0.31508924531936644,0.93827438255,0.9314270899827103
30,0.3161681878070037,0.31473492670059205,0.9384903966,0.9317130682306616
31,0.3156827377776305,0.315815326499939,0.9384990115499998,0.9315225547648378
32,0.3155914780994256,0.3143340607452393,0.93855546415,0.931788230476257
33,0.31600069006284076,0.31578342372894286,0.9383724531500001,0.9311708602841446
34,0.31587876627842587,0.3136211843967438,0.9387216261,0.9318709812297749
35,0.31455921443800133,0.31390648162841794,0.9385495868,0.9316410503188717
36,0.3149272259324789,0.3134326775932312,0.93878553095,0.9318591318041072
37,0.314916979521513,0.31353841797828674,0.9387506188,0.9318380024158458
38,0.31408084618548554,0.3134464388847351,0.9387454044,0.9319693077513699
39,0.31443155370652676,0.312751522397995,0.93894638545,0.9320715760297077
40,0.3135557087759177,0.31375597030639646,0.93882968085,0.9319935961710886
41,0.31333771099646884,0.3130711016464233,0.9388296925,0.9318954390862642
42,0.3135891395310561,0.3137350782775879,0.9386925803999999,0.9318336889453498
43,0.3131133249650399,0.3140793847846985,0.93868436005,0.9317602953509136
44,0.3132422516743342,0.3133043706226349,0.93890498265,0.9319469212631342
45,0.31325002138813335,0.31310031158447266,0.93889362025,0.932071568902472
46,0.3120301670084397,0.3132535462188721,0.9388320741,0.9317706855773603
47,0.31203323043882847,0.31250627566337585,0.9391236499,0.9323494132989424
48,0.3122754078358412,0.3134797270298004,0.93903524445,0.932162738163957
49,0.31179232833286125,0.31206581000328065,0.9392642686999999,0.9324439067896848
50,0.31207721804579097,0.31258239525794984,0.9390711112,0.9322246707970645
