epoch,train_loss,val_loss,val_auc,val_ap
1,0.4005065696934859,0.351564164018631,0.9227904597500001,0.913767421022905
2,0.3523708116263151,0.3416672048950195,0.9273406411,0.9190161190945076
3,0.3455041305472453,0.3362203249835968,0.9299185412,0.9221645005506468
4,0.3408900387585163,0.3319981806087494,0.9314664964000001,0.9239897140344614
5,0.33830223729213077,0.3303429965400696,0.9321626179,0.9248152322122214
6,0.3357107030848662,0.3283347956085205,0.9328268319499999,0.9254972776823572
7,0.33379993463555974,0.3272654487991333,0.9335164715,0.9263198609577303
8,0.33205990369121235,0.325103442106247,0.9343422474,0.9272873897640622
9,0.32967771651844185,0.32458490963935854,0.9343554868500001,0.9271622600783537
10,0.32918795694907504,0.32233296525001526,0.93561983255,0.928901240032376
11,0.3280847587933143,0.3221927479457855,0.9355252948499999,0.9288722532027945
12,0.3261238597333431,0.3207108284854889,0.9361002254999999,0.9292575263715703
13,0.32571132356921834,0.32047457475662233,0.9363739410499999,0.9298054684328871
14,0.32555296644568443,0.31988322723388674,0.93650199775,0.9298288885398871
15,0.3245585138599078,0.31932712249755857,0.9367845122999998,0.9301216192704247
16,0.3240203571816285,0.3182731055355072,0.9370459864,0.9304081645229604
17,0.32280317818125087,0.3186809651184082,0.93687264695,0.9301285803129234
18,0.3223534195373456,0.3180952894592285,0.9371297481,0.9302410726142066
19,0.32195062935352325,0.3175084239387512,0.9373209036500001,0.9305344209529579
20,0.3209517318755388,0.31771512274742125,0.9373519097,0.9307863205295211
21,0.3210522507627805,0.3176545021343231,0.9373502162,0.9304503219832945
22,0.32012229847411316,0.3162115010261536,0.93773123545,0.93098955049582
23,0.3199362934877475,0.31647434586524964,0.9377249859000001,0.9310650639738324
24,0.3195178471505642,0.31659752918243406,0.9375755591499999,0.9307452301968336
25,0.3191192348798116,0.31666531517028806,0.9377278011499999,0.931038626127479
26,0.3186996951699257,0.315794044046402,0.9379533401,0.931266610968041
27,0.3181606059273084,0.3157362722873688,0.93783908855,0.9311214865016201
28,0.3180629648268223,0.3158195826816559,0.9378547431500001,0.9311561724557661
29,0.31895764358341694,0.3160136338710785,0.9378691352999999,0.9312582767367337
30,0.31770506749550503,0.3164646022605896,0.937887498,0.9312662291025144
31,0.3169010604421298,0.3166359464931488,0.9380990764499999,0.931396051948234
32,0.3172650511066119,0.31513199883460996,0.93818087415,0.9315293007035185
33,0.3169131986796856,0.3162402208423615,0.9379748198000001,0.9310288199164939
34,0.31703498028218746,0.3146446115016937,0.9383528211500001,0.9317855963865926
35,0.3161513153463602,0.31448566184997556,0.9383130841,0.9316131451046445
36,0.31647400247553986,0.3146884627056122,0.93834408625,0.9316896536820309
37,0.31640240115423995,0.3147590138912201,0.9384234228499999,0.9317589053628471
38,0.3160197815547387,0.31432381493568423,0.9383938926500002,0.9317508969370274
39,0.31574952478210133,0.31405677167892454,0.9384940557500001,0.9317667010011564
40,0.3150736019015312,0.314415902967453,0.9385333597000001,0.9318998041839937
41,0.3149987372259299,0.31378435877799987,0.9385843438499999,0.9319104347131522
42,0.31473050576945144,0.31475850915908815,0.9384244518000001,0.9317942087770117
43,0.3143741295983394,0.3147947252845764,0.9383471248499999,0.9316079105465861
44,0.3146978498746951,0.31412167379379274,0.9386318635500001,0.9319577163304941
45,0.31397599043945473,0.3144410374927521,0.93837030615,0.9317651342421089
46,0.31378262924651307,0.31455012679100036,0.9382728124999999,0.9312051530500094
47,0.3138313715656598,0.31365747076034545,0.9386401176000001,0.9319281098883287
48,0.3135473672300577,0.3145615050315857,0.9386673196499999,0.932012346807519
49,0.31347194003562134,0.31326430903434754,0.93884003845,0.93209280393964
50,0.31371893485387164,0.3138541780757904,0.9386093018999999,0.9319135022613508
