architecture,hidden_layers,dropout,parameters,best_epoch,training_time_seconds,validation_auc,validation_ap,eps_s_50,eps_b_at_eps_s_50,background_rejection_at_eps_s_50,threshold_at_eps_s_50,eps_s_70,eps_b_at_eps_s_70,background_rejection_at_eps_s_70,threshold_at_eps_s_70,eps_s_80,eps_b_at_eps_s_80,background_rejection_at_eps_s_80,threshold_at_eps_s_80,eps_s_90,eps_b_at_eps_s_90,background_rejection_at_eps_s_90,threshold_at_eps_s_90
wide,256-128-64,0.15,48001,32,105.00750470161438,0.9387517542499999,0.9319507456128376,0.50001,0.02229,44.86316733961417,0.9001057147979736,0.7,0.0577,17.33102253032929,0.7889074087142944,0.8,0.09591,10.426441455531227,0.672045111656189,0.9,0.17227,5.804841237592152,0.4587378203868866
