threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,background_neff,s_over_b,asimov_z_bkg_syst_0,asimov_z_bkg_syst_0.0001,asimov_z_bkg_syst_0.01,asimov_z_bkg_syst_0.05,asimov_z_bkg_syst_0.1
0.03,73.67755200001251,32712284.166661505,0.9978000000001694,0.5405499999999147,10810.999999994125,2.2522900456795515e-06,0.012881890093604801,0.01118229411744545,0.00020491868024372623,3.576542416013953e-05,5.87567601597502e-05
0.0305,73.67386000001251,32615457.499994878,0.9977500000001693,0.5389499999999153,10778.999999994163,2.258863301243715e-06,0.012900350898352142,0.011202299023459992,0.00022478303992226395,4.517695498167586e-05,7.802491613997342e-05
0.031,73.67016800001251,32506527.499994922,0.9977000000001693,0.5371499999999161,10742.999999994205,2.2663192185023154e-06,0.01292129991318393,0.011225624036766337,0.00025018331356477176,4.532607125614957e-05,2.2663140205054753e-05
0.0315,73.67016800001251,32391545.833328303,0.9977000000001693,0.5352499999999168,10704.99999999425,2.2743640695348295e-06,0.012944213227549248,0.011249840002331877,0.00023416071384749752,7.167295046146588e-05,0.00013655992280027772
0.032,73.67016800001251,32291693.333328344,0.9977000000001693,0.5335999999999175,10671.99999999429,2.28139686697623e-06,0.012964210838651293,0.011271507335873971,0.00022333878046043815,0.00011455571416872493,7.88166209551454e-05
0.0325,73.66278400001251,32179737.499995057,0.9976000000001694,0.5317499999999182,10634.999999994334,2.289104564635551e-06,0.012985441325305888,0.011293850329786744,0.00021119549995769646,9.774260386923317e-05,0.00011140519534914866
0.033,73.66278400001251,32095014.166661758,0.9976000000001694,0.5303499999999188,10606.999999994368,2.2951472654755418e-06,0.013002569281788896,0.011312719729780825,0.0002416095910714124,5.898532234174891e-05,8.52586134645762e-05
0.0335,73.6554000000125,32007264.999995127,0.9975000000001694,0.5288999999999194,10577.999999994403,2.3012088036895284e-06,0.01301907542310121,0.011331155068209515,0.00024189555533051508,4.602385318741874e-05,2.3012034436958984e-05
0.034,73.6517080000125,31916489.999995165,0.9974500000001693,0.52739999999992,10547.999999994438,2.307638089276849e-06,0.013036922796180248,0.011351311272611917,0.00022580126315222332,4.6152437077950155e-05,4.106366729726681e-05
0.0345,73.6517080000125,31810585.83332854,0.9974500000001693,0.5256499999999208,10512.99999999448,2.315320704431864e-06,0.013058606083186455,0.011373093593938451,0.00022608332348568165,0.0001205409975518294,2.3153152783152493e-05
0.035,73.6517080000125,31737965.83332857,0.9974500000001693,0.5244499999999213,10488.999999994508,2.3206184160255666e-06,0.013073537308021018,0.011389950255954068,0.000240340103884478,6.877831079319176e-05,2.3206129650494643e-05
0.035500000000000004,73.6443240000125,31650216.66666194,0.9973500000001693,0.5229999999999219,10459.999999994541,2.326818952793588e-06,0.01309033521108225,0.011408912910692919,0.00021331311480219276,5.963975719593685e-05,2.326813472280809e-05
0.036000000000000004,73.6443240000125,31556415.833328646,0.9973500000001693,0.5214499999999225,10428.99999999458,2.3337353769508976e-06,0.013109776142885537,0.011430564535439353,0.0002450272669726773,0.00010427128791960582,4.224226396919573e-05
0.0365,73.6443240000125,31453537.499995355,0.9973500000001693,0.5197499999999232,10394.99999999462,2.341368566255016e-06,0.013131198373249317,0.011452184470652675,0.0002539505667725284,0.00011025805134206592,2.3413630169886936e-05
0.037,73.6332480000125,31371839.999995388,0.9972000000001693,0.5183999999999237,10367.999999994652,2.347112824750583e-06,0.013146307674984451,0.011470304416204806,0.000247526137873719,0.00010735980772729458,4.3308565257458854e-05
