mass_window,threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,background_neff,s_over_b,asimov_z_bkg_syst_0,asimov_z_bkg_syst_0.0001,asimov_z_bkg_syst_0.01
125+/-0.25,0.96371114,31.884112000002137,1101403.3333333374,0.34790315433269864,0.005568133145689306,364.000000000001,2.8948624936068245e-05,0.030380788227058853,0.03021475130960951,0.0028817953148010454
125+/-0.25,0.9637099,31.887804000002138,1101403.3333333374,0.34794343955205165,0.005568133145689306,364.000000000001,2.8951977023253986e-05,0.030384306133472736,0.030218630125611955,0.00288216149596789
125+/-0.25,0.9637042,31.89149600000214,1101403.3333333374,0.3479837247714047,0.005568133145689306,364.000000000001,2.895532911043973e-05,0.030387824040419724,0.030221766057323025,0.0028824436700497997
125+/-0.25,0.9636941,31.89518800000214,1101403.3333333374,0.3480240099907577,0.005568133145689306,364.000000000001,2.895868119762547e-05,0.030391341946964436,0.030225644800494462,0.0028828107694562036
125+/-0.25,0.963683,31.89888000000214,1101403.3333333374,0.34806429521011073,0.005568133145689306,364.000000000001,2.8962033284811215e-05,0.03039485985357455,0.030228788922255796,0.002883093110289836
125+/-0.25,0.9636745,31.90257200000214,1101403.3333333374,0.3481045804294638,0.005568133145689306,364.000000000001,2.8965385371996956e-05,0.030398377760133183,0.03023265950273821,0.002883460357340475
125+/-0.25,0.9636704,31.906264000002142,1101403.3333333374,0.3481448656488168,0.005568133145689306,364.000000000001,2.89687374591827e-05,0.030401895666874054,0.030235803722382805,0.0028838269028065317
125+/-0.25,0.96366197,31.909956000002143,1101403.3333333374,0.34818515086816987,0.005568133145689306,364.000000000001,2.897208954636844e-05,0.030405413573446578,0.03023968231953317,0.002884109489576463
125+/-0.25,0.9636611,31.913648000002144,1101403.3333333374,0.3482254360875229,0.005568133145689306,364.000000000001,2.8975441633554186e-05,0.03040893148008447,0.03024281854945134,0.002884476952532559
125+/-0.25,0.9636603,31.917340000002145,1101403.3333333374,0.3482657213068759,0.005568133145689306,364.000000000001,2.8978793720739927e-05,0.030412449386437255,0.03024669707409689,0.0028847597058274392
125+/-0.25,0.96365863,31.917340000002145,1104429.1666666707,0.3482657213068759,0.00558343021477087,365.00000000000097,2.889939976534064e-05,0.030370760324735666,0.030204460844568196,0.00287689700721598
125+/-0.25,0.96365136,31.921032000002146,1104429.1666666707,0.34830600652622895,0.00558343021477087,365.00000000000097,2.8902742668725876e-05,0.030374273409245412,0.0302076590388039,0.002877252966658841
125+/-0.25,0.9636466,31.924724000002147,1104429.1666666707,0.34834629174558196,0.00558343021477087,365.00000000000097,2.890608557211111e-05,0.030377786493533256,0.03021158416343783,0.002877608996849405
125+/-0.25,0.963646,31.928416000002148,1104429.1666666707,0.34838657696493497,0.00558343021477087,365.00000000000097,2.8909428475496346e-05,0.03038129957783315,0.03021477431265581,0.002877879883611898
125+/-0.25,0.9636382,31.93210800000215,1104429.1666666707,0.34842686218428803,0.00558343021477087,365.00000000000097,2.8912771378881577e-05,0.030384812662028166,0.030218707453913828,0.0028782360657061993
125+/-0.25,0.963628,31.93580000000215,1104429.1666666707,0.34846714740364104,0.00558343021477087,365.00000000000097,2.8916114282266812e-05,0.03038832574646907,0.03022190579145244,0.0028785923184882385
125+/-0.25,0.9636262,31.93949200000215,1104429.1666666707,0.3485074326229941,0.00558343021477087,365.00000000000097,2.8919457185652047e-05,0.030391838830805092,0.030225096089563412,0.002878948641854647
125+/-0.25,0.96362597,31.94318400000215,1104429.1666666707,0.3485477178423471,0.00558343021477087,365.00000000000097,2.8922800089037278e-05,0.030395351915036263,0.03022902912551276,0.0028793050357984987
125+/-0.25,0.96361756,31.946876000002153,1104429.1666666707,0.3485880030617001,0.00558343021477087,365.00000000000097,2.8926142992422513e-05,0.030398864999396362,0.03023221138534006,0.0028795763364414207
125+/-0.25,0.96360993,31.950568000002153,1104429.1666666707,0.3486282882810532,0.00558343021477087,365.00000000000097,2.8929485895807747e-05,0.030402378083768482,0.030236152431893665,0.00287993288208192
125+/-0.25,0.9636053,31.954260000002154,1104429.1666666707,0.3486685735004062,0.00558343021477087,365.00000000000097,2.8932828799192982e-05,0.030405891168152628,0.030239342876824237,0.002880289498220727
125+/-0.25,0.9636024,31.957952000002155,1104429.1666666707,0.3487088587197592,0.00558343021477087,365.00000000000097,2.8936171702578214e-05,0.030409404252198298,0.03024253339774684,0.0028805610500724404
125+/-0.25,0.9635956,31.961644000002156,1104429.1666666707,0.34874914393911227,0.00558343021477087,365.00000000000097,2.893951460596345e-05,0.0304129173364897,0.030246458120549234,0.0028809178176719455
125+/-0.25,0.9635942,31.965336000002157,1104429.1666666707,0.3487894291584653,0.00558343021477087,365.00000000000097,2.8942857509348683e-05,0.030416430420909933,0.030249656822571903,0.0028812746557677683
125+/-0.25,0.96358865,31.965336000002157,1107455.000000004,0.3487894291584653,0.005598727283852433,366.0000000000009,2.8863778663694725e-05,0.030374849898956932,0.03020794141378397,0.0028734253264067018
125+/-0.25,0.96358347,31.969028000002158,1107455.000000004,0.3488297143778183,0.005598727283852433,366.0000000000009,2.8867112433464154e-05,0.03037835818061727,0.030211186016451834,0.002873682413848395
125+/-0.25,0.9635704,31.97272000000216,1107455.000000004,0.34886999959717135,0.005598727283852433,366.0000000000009,2.8870446203233582e-05,0.03038186646246408,0.030215165569175452,0.002874025157268336
125+/-0.25,0.9635659,31.97641200000216,1107455.000000004,0.34891028481652436,0.005598727283852433,366.0000000000009,2.8873779973003007e-05,0.03038537474414654,0.03021841021938345,0.0028743679740716867
125+/-0.25,0.9635567,31.98010400000216,1107455.000000004,0.3489505700358774,0.005598727283852433,366.0000000000009,2.8877113742772435e-05,0.030388883026132327,0.03022166306973795,0.00287471163667745
125+/-0.25,0.96355385,31.98379600000216,1107455.000000004,0.34899085525523044,0.005598727283852433,366.0000000000009,2.8880447512541863e-05,0.03039239130783687,0.030225642477556984,0.0028750546001346444
125+/-0.25,0.96355236,31.987488000002163,1107455.000000004,0.34903114047458345,0.005598727283852433,366.0000000000009,2.8883781282311288e-05,0.030395899589494024,0.030228887237836986,0.002875312113052295
125+/-0.25,0.96355,31.987488000002163,1110480.8333333372,0.34903114047458345,0.005614024352933997,367.00000000000085,2.880507888099709e-05,0.030354460432536746,0.03018732898542882,0.0028676162176095566
125+/-0.25,0.96354884,31.991180000002164,1110480.8333333372,0.3490714256939365,0.005614024352933997,367.00000000000085,2.8808403566925184e-05,0.03035796393134198,0.03019062676957506,0.0028679482156661177
125+/-0.25,0.96354616,31.991180000002164,1113506.6666666705,0.3490714256939365,0.00562932142201556,368.0000000000008,2.873011986158028e-05,0.030316689033973967,0.030148954740466444,0.0028601815487163066
125+/-0.25,0.96353644,31.994872000002164,1113506.6666666705,0.3491117109132895,0.00562932142201556,368.0000000000008,2.8733435513035744e-05,0.030320187769707477,0.030153056000489925,0.0028605114525117395
125+/-0.25,0.9635323,31.998564000002165,1113506.6666666705,0.34915199613264253,0.00562932142201556,368.0000000000008,2.8736751164491208e-05,0.03032368650525612,0.030156404414844688,0.002860840655701903
125+/-0.25,0.96351886,32.00225600000216,1113506.6666666705,0.34919228135199554,0.00562932142201556,368.0000000000008,2.874006681594667e-05,0.03032718524073711,0.03015975286749942,0.002861170710614377
125+/-0.25,0.9635181,32.009640000002165,1113506.6666666705,0.3492728517907016,0.00562932142201556,368.0000000000008,2.8746698118857593e-05,0.030334182711847568,0.030166458084944843,0.0028618310468368946
125+/-0.25,0.9635143,32.013332000002166,1113506.6666666705,0.3493131370100546,0.00562932142201556,368.0000000000008,2.8750013770313056e-05,0.030337681447477005,0.03016981484729938,0.002862161328075311
125+/-0.25,0.9635009,32.017024000002166,1113506.6666666705,0.3493534222294077,0.00562932142201556,368.0000000000008,2.8753329421768517e-05,0.030341180182921708,0.030173899343682427,0.00286249168474874
125+/-0.25,0.963492,32.02071600000217,1113506.6666666705,0.3493937074487607,0.00562932142201556,368.0000000000008,2.875664507322398e-05,0.030344678918650052,0.030177256098757453,0.002862822116792287
125+/-0.25,0.96348673,32.02440800000217,1113506.6666666705,0.3494339926681137,0.00562932142201556,368.0000000000008,2.8759960724679444e-05,0.03034817765419368,0.030180604697752154,0.0028631526241798557
125+/-0.25,0.9634712,32.02810000000217,1113506.6666666705,0.34947427788746677,0.00562932142201556,368.0000000000008,2.8763276376134908e-05,0.03035167638978676,0.030183961526684754,0.0028634832068465863
125+/-0.25,0.9634685,32.03179200000217,1113506.6666666705,0.3495145631068198,0.00562932142201556,368.0000000000008,2.876659202759037e-05,0.0303551751251952,0.03018731020168537,0.002863813864843944
125+/-0.25,0.9634482,32.03548400000217,1113506.6666666705,0.3495548483261728,0.00562932142201556,368.0000000000008,2.8769907679045832e-05,0.030358673860887156,0.030191402569909945,0.002864144598107076
125+/-0.25,0.96344656,32.03917600000217,1113506.6666666705,0.34959513354552585,0.00562932142201556,368.0000000000008,2.8773223330501296e-05,0.030362172596394493,0.03019475123929926,0.0028644754066099107
125+/-0.25,0.9634447,32.04286800000217,1113506.6666666705,0.34963541876487886,0.00562932142201556,368.0000000000008,2.877653898195676e-05,0.030365671331951265,0.030198099947000998,0.0028648055152684523
125+/-0.25,0.9634416,32.046560000002174,1113506.6666666705,0.34967570398423187,0.00562932142201556,368.0000000000008,2.877985463341222e-05,0.03036917006732349,0.030201456879849018,0.002865136474262035
125+/-0.25,0.9634305,32.050252000002175,1113506.6666666705,0.34971598920358493,0.00562932142201556,368.0000000000008,2.8783170284867684e-05,0.030372668803213054,0.030204805663347323,0.002865467508436518
125+/-0.25,0.9634304,32.050252000002175,1116532.5000000037,0.34971598920358493,0.0056446184910971245,369.00000000000074,2.870516711336398e-05,0.030331485898723996,0.03016384445522452,0.002857647982083904
125+/-0.25,0.9634256,32.053944000002176,1116532.5000000037,0.34975627442293794,0.0056446184910971245,369.00000000000074,2.8708473779314145e-05,0.03033497989043137,0.03016724797786228,0.002857990933149964
125+/-0.25,0.9634248,32.05763600000218,1116532.5000000037,0.349796559642291,0.0056446184910971245,369.00000000000074,2.8711780445264306e-05,0.030338473881642188,0.03017065152574688,0.0028583339561357134
125+/-0.25,0.9634242,32.06132800000218,1116532.5000000037,0.349836844861644,0.0056446184910971245,369.00000000000074,2.871508711121447e-05,0.030341967873293338,0.030174055098752036,0.002858677050976426
125+/-0.25,0.9634185,32.06502000000218,1116532.5000000037,0.349877130080997,0.0056446184910971245,369.00000000000074,2.8718393777164635e-05,0.03034546186491636,0.03017746691247458,0.0028590194411362395
125+/-0.25,0.9633743,32.06502000000218,1119558.333333337,0.349877130080997,0.005659915560178688,370.00000000000074,2.8640776496685812e-05,0.030304427130958024,0.030136543363848297,0.002851447900815281
125+/-0.25,0.9633738,32.06871200000218,1119558.333333337,0.3499174153003501,0.005659915560178688,370.00000000000074,2.8644074225700976e-05,0.030307916397679484,0.030140004216843142,0.002851735682364665
125+/-0.25,0.9633685,32.07240400000218,1119558.333333337,0.3499577005197031,0.005659915560178688,370.00000000000074,2.8647371954716138e-05,0.03031140566452368,0.03014346508040209,0.002852022769039179
125+/-0.25,0.9633641,32.07609600000218,1119558.333333337,0.3499979857390561,0.005659915560178688,370.00000000000074,2.8650669683731302e-05,0.03031489493125618,0.030146925955228575,0.002852397873669387
125+/-0.25,0.9633585,32.07978800000218,1119558.333333337,0.35003827095840917,0.005659915560178688,370.00000000000074,2.8653967412746463e-05,0.03031838419811138,0.030150395086335574,0.0028526858974308876
125+/-0.25,0.9633501,32.08348000000218,1119558.333333337,0.3500785561777622,0.005659915560178688,370.00000000000074,2.8657265141761628e-05,0.03032187346508924,0.03015384773784392,0.002852974004753041
125+/-0.25,0.963348,32.087172000002184,1119558.333333337,0.3501188413971152,0.005659915560178688,370.00000000000074,2.866056287077679e-05,0.03032536273172111,0.030157300402027305,0.0028534356681446625
125+/-0.25,0.96334636,32.090864000002185,1119558.333333337,0.35015912661646825,0.005659915560178688,370.00000000000074,2.8663860599791954e-05,0.03032885199847566,0.0301607613214178,0.002853636809813838
125+/-0.25,0.963342,32.094556000002186,1119558.333333337,0.35019941183582126,0.005659915560178688,370.00000000000074,2.866715832880712e-05,0.030332341265587107,0.030164230493056117,0.0028540993692248093
125+/-0.25,0.9633326,32.09824800000219,1119558.333333337,0.3502396970551743,0.005659915560178688,370.00000000000074,2.867045605782228e-05,0.030335830532118423,0.030167683192879834,0.0028543006893728073
125+/-0.25,0.96333164,32.10194000000219,1119558.333333337,0.35027998227452734,0.005659915560178688,370.00000000000074,2.8673753786837444e-05,0.0303393197990066,0.030171135905479474,0.002854588418913884
125+/-0.25,0.9633303,32.10563200000219,1119558.333333337,0.35032026749388034,0.005659915560178688,370.00000000000074,2.8677051515852605e-05,0.030342809065549002,0.030174596869489995,0.0028549640871434996
125+/-0.25,0.9633146,32.10932400000219,1119558.333333337,0.3503605527132334,0.005659915560178688,370.00000000000074,2.868034924486777e-05,0.03034629833268233,0.03017806608183701,0.002855252752639013
125+/-0.25,0.96331394,32.11301600000219,1119558.333333337,0.3504008379325864,0.005659915560178688,370.00000000000074,2.868364697388293e-05,0.03034978759923579,0.030181518829793266,0.002855541501509887
125+/-0.25,0.96331185,32.11670800000219,1119558.333333337,0.3504411231519394,0.005659915560178688,370.00000000000074,2.8686944702898096e-05,0.030353276866145938,0.030184988062117196,0.002856004427704398
125+/-0.25,0.9633032,32.12040000000219,1119558.333333337,0.3504814083712925,0.005659915560178688,370.00000000000074,2.8690242431913257e-05,0.030356766132710468,0.030188440833820943,0.002856292548291931
125+/-0.25,0.9632988,32.12409200000219,1119558.333333337,0.3505216935906455,0.005659915560178688,370.00000000000074,2.869354016092842e-05,0.030360255399865647,0.030191901852310292,0.0028565815296434528
125+/-0.25,0.9632881,32.127784000002194,1119558.333333337,0.35056197880999856,0.005659915560178688,370.00000000000074,2.8696837889943583e-05,0.030363744666441216,0.030195362881307645,0.0028569576108563163
125+/-0.25,0.96328175,32.131476000002195,1119558.333333337,0.3506022640293516,0.005659915560178688,370.00000000000074,2.8700135618958747e-05,0.030367233933139327,0.03019882392127997,0.0028572467499414942
125+/-0.25,0.96327776,32.135168000002196,1119558.333333337,0.3506425492487046,0.005659915560178688,370.00000000000074,2.8703433347973912e-05,0.030370723199959936,0.030202276741254596,0.0028575351952376212
125+/-0.25,0.963273,32.1388600000022,1119558.333333337,0.35068283446805765,0.005659915560178688,370.00000000000074,2.8706731076989073e-05,0.030374212466903003,0.030205737804108672,0.0028579114883828804
125+/-0.25,0.96327233,32.1425520000022,1119558.333333337,0.35072311968741066,0.005659915560178688,370.00000000000074,2.8710028806004238e-05,0.030377701733734584,0.030209198877573378,0.0028582008683083527
125+/-0.25,0.963267,32.1462440000022,1119558.333333337,0.35076340490676367,0.005659915560178688,370.00000000000074,2.87133265350194e-05,0.03038119100022084,0.03021265996176266,0.0028586642633960267
125+/-0.25,0.96326506,32.1499360000022,1119558.333333337,0.35080369012611673,0.005659915560178688,370.00000000000074,2.8716624264034564e-05,0.030384680267063438,0.03021612105702556,0.00285895301540382
125+/-0.25,0.96326196,32.1536280000022,1119558.333333337,0.35084397534546974,0.005659915560178688,370.00000000000074,2.8719921993049725e-05,0.030388169533794605,0.030219582163005587,0.0028592426272082663
125+/-0.25,0.96325207,32.1573200000022,1119558.333333337,0.35088426056482275,0.005659915560178688,370.00000000000074,2.872321972206489e-05,0.030391658800648185,0.03022303505473615,0.0028596192576935257
125+/-0.25,0.963248,32.1610120000022,1119558.333333337,0.3509245457841758,0.005659915560178688,370.00000000000074,2.872651745108005e-05,0.03039514806715659,0.03022649618319873,0.002859909026818718
125+/-0.25,0.96324724,32.1647040000022,1119558.333333337,0.3509648310035288,0.005659915560178688,370.00000000000074,2.8729815180095215e-05,0.030398637334021168,0.030229965546269312,0.00286019887899913
125+/-0.25,0.9632469,32.168396000002204,1119558.333333337,0.3510051162228819,0.005659915560178688,370.00000000000074,2.8733112909110376e-05,0.03040212660077437,0.030233426695433444,0.0028605749444721882
125+/-0.25,0.96324533,32.172088000002205,1119558.333333337,0.3510454014422349,0.005659915560178688,370.00000000000074,2.873641063812554e-05,0.030405615867416226,0.030236887855413726,0.002860864953878288
125+/-0.25,0.96323526,32.175780000002206,1119558.333333337,0.3510856866615879,0.005659915560178688,370.00000000000074,2.8739708367140702e-05,0.03040910513394678,0.0302403325853398,0.002861241932494094
125+/-0.25,0.9632344,32.17947200000221,1119558.333333337,0.35112597188094097,0.005659915560178688,370.00000000000074,2.8743006096155867e-05,0.03041259440106697,0.03024380198884505,0.0028616189738431773
125+/-0.25,0.96323264,32.18316400000221,1119558.333333337,0.351166257100294,0.005659915560178688,370.00000000000074,2.874630382517103e-05,0.03041608366760856,0.030247263182191994,0.0028619084385482314
125+/-0.25,0.96322906,32.18685600000221,1119558.333333337,0.351206542319647,0.005659915560178688,370.00000000000074,2.8749601554186193e-05,0.030419572934272485,0.03025072438657491,0.002862198762056734
125+/-0.25,0.96322215,32.19054800000221,1119558.333333337,0.35124682753900005,0.005659915560178688,370.00000000000074,2.8752899283201357e-05,0.030423062201058712,0.03025416916793794,0.0028625760141786963
125+/-0.25,0.9632126,32.19424000000221,1119558.333333337,0.35128711275835306,0.005659915560178688,370.00000000000074,2.875619701221652e-05,0.030426551467733664,0.030257638611937605,0.002862866494563975
125+/-0.25,0.9632124,32.19793200000221,1119558.333333337,0.3513273979777061,0.005659915560178688,370.00000000000074,2.8759494741231683e-05,0.03043004073453088,0.030261099849523708,0.0028631562821925852
125+/-0.25,0.96321017,32.20162400000221,1119558.333333337,0.35136768319705913,0.005659915560178688,370.00000000000074,2.8762792470246844e-05,0.03043353000121685,0.030264552884098798,0.0028635337449524527
125+/-0.25,0.9632055,32.20531600000221,1119558.333333337,0.35140796841641214,0.005659915560178688,370.00000000000074,2.876609019926201e-05,0.030437019267791604,0.03026801414407517,0.0028639112702096973
125+/-0.25,0.96320397,32.20531600000221,1122584.1666666702,0.35140796841641214,0.005675212629260251,371.0000000000006,2.8688553567997153e-05,0.03039597173991308,0.03022679477320377,0.0028562138637406058
125+/-0.25,0.9632015,32.209008000002214,1122584.1666666702,0.3514482536357652,0.005675212629260251,371.0000000000006,2.869184240825486e-05,0.03039945630110554,0.03023031369273843,0.0028564734987545468
125+/-0.25,0.9631989,32.212700000002215,1122584.1666666702,0.3514885388551182,0.005675212629260251,371.0000000000006,2.8695131248512572e-05,0.03040294086209747,0.03023381611904458,0.0028568212552891694
125+/-0.25,0.9631944,32.216392000002216,1122584.1666666702,0.3515288240744712,0.005675212629260251,371.0000000000006,2.8698420088770284e-05,0.0304064254233563,0.030237335033226512,0.0028570810589326843
125+/-0.25,0.96319294,32.22008400000222,1122584.1666666702,0.3515691092938243,0.005675212629260251,371.0000000000006,2.870170892902799e-05,0.03040990998418097,0.030240845700922805,0.002857428188245801
125+/-0.25,0.9631909,32.22377600000222,1122584.1666666702,0.3516093945131773,0.005675212629260251,371.0000000000006,2.8704997769285703e-05,0.030413394545506147,0.03024436460879624,0.002857863388387278
125+/-0.25,0.9631874,32.22746800000222,1122584.1666666702,0.3516496797325303,0.005675212629260251,371.0000000000006,2.870828660954341e-05,0.030416879106397253,0.03024788351297885,0.002858123432839393
125+/-0.25,0.9631869,32.23116000000222,1122584.1666666702,0.35168996495188337,0.005675212629260251,371.0000000000006,2.8711575449801122e-05,0.03042036366755516,0.030251385934102877,0.0028584715478994797
125+/-0.25,0.9631852,32.23485200000222,1122584.1666666702,0.3517302501712364,0.005675212629260251,371.0000000000006,2.871486429005883e-05,0.030423848228512677,0.030254162672475302,0.0028588189557144784
125+/-0.25,0.96317345,32.23854400000222,1122584.1666666702,0.35177053539058944,0.005675212629260251,371.0000000000006,2.871815313031654e-05,0.030427332789736923,0.030257689892144318,0.0028590800253877344
125+/-0.25,0.96316063,32.24223600000222,1122584.1666666702,0.35181082060994245,0.005675212629260251,371.0000000000006,2.8721441970574252e-05,0.030430817350760808,0.030261192395149048,0.0028595147566679966
125+/-0.25,0.96315855,32.24592800000222,1122584.1666666702,0.35185110582929546,0.005675212629260251,371.0000000000006,2.872473081083196e-05,0.03043430191181788,0.030264711370275765,0.0028597759863780584
125+/-0.25,0.9631539,32.249620000002224,1122584.1666666702,0.3518913910486485,0.005675212629260251,371.0000000000006,2.872801965108967e-05,0.03043778647267467,0.030268222106830785,0.0028601236829041148
125+/-0.25,0.96314615,32.253312000002225,1122584.1666666702,0.35193167626800154,0.005675212629260251,371.0000000000006,2.873130849134738e-05,0.03044127103403151,0.03027173284206486,0.002860471448927753
125+/-0.25,0.96313506,32.257004000002226,1122584.1666666702,0.35197196148735455,0.005675212629260251,371.0000000000006,2.873459733160509e-05,0.030444755594954662,0.030275251808349595,0.0028607329265869594
125+/-0.25,0.96313167,32.26069600000223,1122584.1666666702,0.3520122467067076,0.005675212629260251,371.0000000000006,2.87378861718628e-05,0.030448240155911004,0.03027876253881531,0.0028610808420501737
125+/-0.25,0.96312714,32.26438800000223,1122584.1666666702,0.3520525319260606,0.005675212629260251,371.0000000000006,2.874117501212051e-05,0.030451724716900525,0.03028227326737535,0.0028615167156870176
125+/-0.25,0.963127,32.26808000000223,1122584.1666666702,0.35209281714541363,0.005675212629260251,371.0000000000006,2.8744463852378218e-05,0.030455209278156516,0.03028580045550361,0.002861777657112172
125+/-0.25,0.9631195,32.27177200000223,1122584.1666666702,0.3521331023647667,0.005675212629260251,371.0000000000006,2.874775269263593e-05,0.030458693838979044,0.03028930294956179,0.002862126556490753
125+/-0.25,0.9631185,32.27546400000223,1122584.1666666702,0.3521733875841197,0.005675212629260251,371.0000000000006,2.875104153289364e-05,0.030462178400068027,0.030292821900927667,0.0028623876657129683
125+/-0.25,0.96311486,32.27915600000223,1122584.1666666702,0.35221367280347277,0.005675212629260251,371.0000000000006,2.8754330373151348e-05,0.030465662960956912,0.030296332620785207,0.0028626496384364557
125+/-0.25,0.9631111,32.28284800000223,1122584.1666666702,0.3522539580228258,0.005675212629260251,371.0000000000006,2.875761921340906e-05,0.03046914752211217,0.030299843339444153,0.0028630850560890206
125+/-0.25,0.9631035,32.28654000000223,1122584.1666666702,0.3522942432421788,0.005675212629260251,371.0000000000006,2.8760908053666767e-05,0.030472632083067365,0.03030336228163942,0.0028633471883430114
125+/-0.25,0.96310204,32.290232000002234,1122584.1666666702,0.35233452846153185,0.005675212629260251,371.0000000000006,2.876419689392448e-05,0.030476116644055713,0.030306140332983917,0.0028636956793332904
125+/-0.25,0.9630978,32.293924000002235,1122584.1666666702,0.35237481368088486,0.005675212629260251,371.0000000000006,2.8767485734182186e-05,0.030479601205077197,0.030309659354165488,0.002864044239599485
125+/-0.25,0.96309584,32.297616000002236,1122584.1666666702,0.35241509890023787,0.005675212629260251,371.0000000000006,2.8770774574439897e-05,0.030483085766131807,0.03031317014886353,0.0028643066189250575
125+/-0.25,0.96309537,32.30130800000224,1122584.1666666702,0.35245538411959093,0.005675212629260251,371.0000000000006,2.877406341469761e-05,0.030486570327219537,0.030316672719701652,0.002864655328049713
125+/-0.25,0.96308994,32.30500000000224,1122584.1666666702,0.35249566933894394,0.005675212629260251,371.0000000000006,2.8777352254955317e-05,0.03049005488810733,0.030320191732739473,0.002865091885355376
125+/-0.25,0.963089,32.30500000000224,1125610.0000000035,0.35249566933894394,0.005690509698341815,372.00000000000057,2.8699993781151677e-05,0.030449046445960918,0.030278795051915226,0.002857258042247529
125+/-0.25,0.96307296,32.30869200000224,1125610.0000000035,0.352535954558297,0.005690509698341815,372.00000000000057,2.870327378044095e-05,0.030452526320461734,0.03028237013428408,0.002857694497874225
125+/-0.25,0.9630726,32.31238400000224,1125610.0000000035,0.35257623977765,0.005690509698341815,372.00000000000057,2.8706553779730225e-05,0.030456006194667574,0.030285945198753033,0.002857956870260325
125+/-0.25,0.9630674,32.31607600000224,1125610.0000000035,0.352616524997003,0.005690509698341815,372.00000000000057,2.87098337790195e-05,0.030459486069045093,0.030289503742244213,0.0028583059986990265
125+/-0.25,0.9630669,32.31976800000224,1125610.0000000035,0.3526568102163561,0.005690509698341815,372.00000000000057,2.8713113778308777e-05,0.03046296594336098,0.030293070522366954,0.0028586559724344744
125+/-0.25,0.9630639,32.32346000000224,1125610.0000000035,0.3526970954357091,0.005690509698341815,372.00000000000057,2.871639377759805e-05,0.030466445817848478,0.030296645536212193,0.0028590052379734244
125+/-0.25,0.96305645,32.32715200000224,1125610.0000000035,0.3527373806550621,0.005690509698341815,372.00000000000057,2.8719673776887325e-05,0.03046992569204114,0.030300212283848254,0.002859267934965717
125+/-0.25,0.96305513,32.330844000002244,1125610.0000000035,0.35277766587441517,0.005690509698341815,372.00000000000057,2.8722953776176602e-05,0.030473405566405404,0.030303038029808965,0.002859704751068745
125+/-0.25,0.96301997,32.334536000002245,1125610.0000000035,0.3528179510937682,0.005690509698341815,372.00000000000057,2.8726233775465876e-05,0.030476885440708062,0.0303066048326882,0.0028598802112964374
125+/-0.25,0.9630198,32.338228000002246,1125610.0000000035,0.3528582363131212,0.005690509698341815,372.00000000000057,2.872951377475515e-05,0.03048036531518226,0.03031017986595963,0.0028602305483730293
125+/-0.25,0.9630183,32.338228000002246,1128635.8333333367,0.3528582363131212,0.005705806767423378,373.0000000000005,2.8652490949621763e-05,0.030439479885729342,0.03026912978037417,0.002852633107127536
125+/-0.25,0.9630172,32.34192000000225,1128635.8333333367,0.35289852153247425,0.005705806767423378,373.0000000000005,2.865576215534726e-05,0.030442955092252495,0.030272757123073615,0.0028529317700121026
125+/-0.25,0.96301514,32.34561200000225,1128635.8333333367,0.35293880675182726,0.005705806767423378,373.0000000000005,2.8659033361072756e-05,0.030446430298613415,0.03027636787977938,0.002853230512472264
125+/-0.25,0.9630137,32.34930400000225,1128635.8333333367,0.3529790919711803,0.005705806767423378,373.0000000000005,2.8662304566798252e-05,0.030449905505278863,0.030279261848650468,0.0028536163812547385
125+/-0.25,0.9630126,32.35299600000225,1128635.8333333367,0.35301937719053333,0.005705806767423378,373.0000000000005,2.866557577252375e-05,0.030453380712015404,0.030282889187255,0.002854003086744523
125+/-0.25,0.96301067,32.35668800000225,1128635.8333333367,0.35305966240988634,0.005705806767423378,373.0000000000005,2.8668846978249245e-05,0.03045685591835643,0.030286499945415515,0.002854302049544139
125+/-0.25,0.9630069,32.36038000000225,1128635.8333333367,0.3530999476292394,0.005705806767423378,373.0000000000005,2.867211818397474e-05,0.030460331125001877,0.030290127223248448,0.002854601091857246
125+/-0.25,0.96300083,32.36407200000225,1128635.8333333367,0.3531402328485924,0.005705806767423378,373.0000000000005,2.8675389389700238e-05,0.030463806331485162,0.030293013217067795,0.0028549872185944366
125+/-0.25,0.96299475,32.36776400000225,1128635.8333333367,0.3531805180679454,0.005705806767423378,373.0000000000005,2.8678660595425738e-05,0.03046728153827277,0.030296640521288495,0.002855286410761893
125+/-0.25,0.96298915,32.371456000002254,1128635.8333333367,0.3532208032872985,0.005705806767423378,373.0000000000005,2.8681931801151235e-05,0.03047075674489821,0.03030025952308177,0.002855585682289621
125+/-0.25,0.9629775,32.371456000002254,1131661.66666667,0.3532208032872985,0.005721103836504942,374.00000000000045,2.8605242143928906e-05,0.03042999356110453,0.030259562039239334,0.0028479287574866546
125+/-0.25,0.9629772,32.378840000002256,1131661.66666667,0.35330137372600456,0.005721103836504942,374.00000000000045,2.8611767062301153e-05,0.030436934676094006,0.030266175155382456,0.00284859378854189
125+/-0.25,0.96297276,32.38253200000226,1131661.66666667,0.3533416589453576,0.005721103836504942,374.00000000000045,2.8615029521487278e-05,0.030440405234002862,0.030269856854049135,0.0028489709028294233
125+/-0.25,0.96296537,32.38622400000226,1131661.66666667,0.3533819441647106,0.005721103836504942,374.00000000000045,2.86182919806734e-05,0.030443875791176293,0.030272805037114905,0.002849259885392896
