threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,background_neff,s_over_b,asimov_z_bkg_syst_0,asimov_z_bkg_syst_0.0001,asimov_z_bkg_syst_0.01,asimov_z_bkg_syst_0.05,asimov_z_bkg_syst_0.1
0.5645,580.2199520001383,144686272.49994624,0.8500524670325159,0.12196814141229256,47817.00000000761,4.0101935171517665e-06,0.04823682389743356,0.030836166367920533,0.0004868900798986298,8.020365226689703e-05,4.0101867707942764e-05
0.5650000000000001,580.0575040001382,144510774.16661233,0.8498144722467653,0.12182019921177938,47759.00000000706,4.013939495828639e-06,0.04825259174110738,0.030859012458122486,0.00041543127329596346,8.027857140172252e-05,4.0139327364727106e-05
0.5655,579.8802880001382,144374611.66661188,0.8495548415714009,0.12170541647000191,47714.00000000663,4.016497646685906e-06,0.04826059151788459,0.030872140746971304,0.00037297049329982837,0.00016693882917692983,7.278705321062558e-05
0.5660000000000001,579.6993800001381,144193061.66661128,0.8492898019236331,0.12155237281429862,47654.00000000605,4.020300098353282e-06,0.048275898244255384,0.030893637780878908,0.00038987448009829924,8.040578269028354e-05,0.0001662629836480003
0.5665,579.5332400001381,143990330.8332773,0.8490463981654791,0.12138147406542994,47587.00000000542,4.024806642545775e-06,0.04829602576293741,0.030917700302300646,0.00046059216383309933,0.00021691756918133906,0.00020508198356751435
0.5670000000000001,579.3744840001381,143790625.83327663,0.8488138123521318,0.12121312604415632,47521.00000000479,4.029292456602249e-06,0.04831631300514527,0.030944447602100113,0.00038728814158406707,0.0001963922083395001,8.922535114762702e-05
0.5675,579.226804000138,143615127.49994272,0.8485974534559948,0.12106518384364315,47463.000000004235,4.033187966221518e-06,0.0483335021985115,0.03096682314011228,0.00043171875483384874,5.946291410578066e-05,0.00017631817635503123
0.5680000000000001,579.049588000138,143394241.66660866,0.8483378227806305,0.12087898072920414,47390.00000000354,4.038164861225231e-06,0.04835591537435139,0.030995162837476758,0.00043609482970562705,8.076307586835806e-05,4.0381580175869314e-05
0.5685,578.883448000138,143140071.66660783,0.8480944190224764,0.12066471961121952,47306.000000002736,4.044174641385077e-06,0.04838494192163225,0.031029656985081026,0.00040529481107449224,8.088327077977607e-05,4.0441677769563016e-05
0.5690000000000001,578.7246920001379,142937340.83327383,0.8478618332091292,0.12049382086235086,47239.000000002095,4.048799905093931e-06,0.048405963636931865,0.031056982438168707,0.0004343322882662408,0.00016173029336338497,0.00014390604504933147
0.5695,578.5991640001379,142725532.4999398,0.8476779281474127,0.12031526993069701,47169.00000000143,4.0539289212347616e-06,0.04843136086288725,0.03108642848455171,0.00042294301575935346,8.107835524855567e-05,0.00011564519664997335
0.5700000000000001,578.4404080001378,142516749.9999391,0.8474453423340655,0.12013926972663823,47100.00000000077,4.0587538517429356e-06,0.0484535247192123,0.03111313174851305,0.0004018119958337678,2.0283149186583896e-05,0.00011923397934131743
0.5705,578.2521160001378,142320070.8332718,0.8471694847414909,0.11997347243295967,47035.00000000016,4.063039827162264e-06,0.048471209965993446,0.03113722483101623,0.00037219560360791227,0.0002329941245950739,4.063032896985342e-05
0.5710000000000001,578.0970520001378,142138520.8332712,0.846942307900547,0.11982042877725638,46974.999999999585,4.067138511158751e-06,0.048489149260418155,0.031160836173343247,0.0004110895829309906,0.00011942861744692669,0.00018278451882262415
0.5715,577.9235280001377,141978151.666604,0.8466880861975862,0.11968524021471846,46921.99999999908,4.0705102948320495e-06,0.048501963656014696,0.031179678663693935,0.00042437971544963135,0.00011840761613567332,4.070503338332958e-05
0.5720000000000001,577.7684640001377,141790549.99993673,0.8464609093566423,0.11952709510382506,46859.99999999849,4.074802333444616e-06,0.0485210169682607,0.031204029388831628,0.0004061583604980242,0.00015055272154057482,0.0001882185718834775
0.5725,577.6318600001376,141575715.83326936,0.8462607773777157,0.11934599344457616,46788.99999999781,4.080020762038047e-06,0.04854633638376788,0.031235240994578868,0.00036092437228888374,0.00015915859202030066,4.0800137722670476e-05
0.5730000000000001,577.4694120001376,141360881.666602,0.846022782591965,0.11916489178532727,46717.99999999713,4.085072229261364e-06,0.04856954854626926,0.03126413734930245,0.0003265542276593487,9.133860397479119e-05,4.085065221765272e-05
0.5735,577.3069640001376,141173279.9999347,0.8457847878062142,0.11900674667443387,46655.999999996544,4.0893500809813626e-06,0.04858813705146713,0.031286479003726005,0.00042675939850653075,0.00015189943520767043,0.00018808847945733412
0.5740000000000001,577.0965200001375,140976600.8332674,0.8454764763792191,0.1188409493807553,46590.999999995925,4.093562453549776e-06,0.04860429428526944,0.03130976502525777,0.00040399080830861526,0.0002156100209957332,0.00023839999427952713
0.5745,576.9562240001375,140804128.33326682,0.845270935427889,0.11869555790783717,46533.99999999538,4.097580311243076e-06,0.04862222984299275,0.03133397335502347,0.00035425888043492867,0.0001290436459000496,4.916305944090029e-05
0.5750000000000001,576.7716240001374,140619552.4999329,0.8450004868077178,0.11853996352453883,46472.9999999948,4.101645992653921e-06,0.04863856274462832,0.03135568184188864,0.00043096653510285403,0.00015242666443552921,4.101638926419305e-05
0.5755,576.6497880001374,140419847.49993223,0.8448219907184048,0.1183716155032652,46406.99999999417,4.106611695333281e-06,0.0486628556716572,0.03138401958618264,0.0003968231104061944,8.213200449816037e-05,0.0001135444060479386
0.5760000000000001,576.5205680001374,140235271.6665983,0.844632676684285,0.11821602111996686,46345.99999999359,4.111095312531526e-06,0.04868395790069017,0.03140988715139827,0.0003924475121553858,1.581144519676606e-05,4.111088213063225e-05
0.5765,576.3839640001373,140041618.33326432,0.8444325447053582,0.11805277455388336,46281.99999999298,4.115804793318558e-06,0.04870606355490386,0.03143753877600368,0.0004063956075472423,0.00015716168732096887,6.6419654037817e-05
0.577,576.2104400001373,139854016.66659704,0.8441783230023974,0.11789462944298995,46219.9999999924,4.120085026758909e-06,0.0487240468949361,0.03145965128172718,0.0003709015671302043,0.0001236082039872564,4.1200778954155815e-05
0.5775,576.0516840001372,139651285.83326304,0.8439457371890501,0.11772373069412127,46152.999999991756,4.124929323514539e-06,0.0487459661505404,0.03148826082713785,0.0003824896517340377,0.00021085486549027546,4.12492217498475e-05
0.578,575.8929280001372,139430399.99992898,0.8437131513757029,0.11753752757968226,46079.99999999106,4.1303254383579945e-06,0.048771117839861496,0.03151964202702195,0.00046565081606953016,8.260627654603802e-05,4.1303182707048e-05
0.5785,575.6935600001372,139242798.3332617,0.843421066865918,0.11737938246878887,46017.99999999047,4.134458420048989e-06,0.048787065973927596,0.03154120547926149,0.0003250379854859568,0.0001451856826210156,4.1344512375301525e-05
0.579,575.5348040001371,139094532.49992788,0.8431884810525707,0.11725439681663118,45968.999999989996,4.1377241337680585e-06,0.04879960003640943,0.03155956546933602,0.0003719327208109001,4.399553755812734e-05,4.137716939487977e-05
0.5795,575.3169760001371,138928111.666594,0.8428693516807687,0.11711410679890316,45913.99999998948,4.141112760395167e-06,0.04881033888481568,0.03157749439621221,0.00037347246727711773,8.282202165295715e-05,4.1411055537625585e-05
